CultCode,제목,장소,startDate,startTime,EndDate,EndTime,지하철
150419,2024년 서울시 구립여성합창단 합창 페스티벌,세종문화회관 대극장,2024-10-29,10:30,2024-10-29,17:00,"""광화문역"", ""경복궁역"""
150573,《우리는 어디에나 있다》,갤러리자유,2024-10-29,14:00,2024-11-24,20:00,"""녹사평역"""
150341,[서초문화재단] 서리풀청년예술단 《서초M.스타즈》 4기 쇼케이스 [곁;Introduction],로데아트센터 콘서트홀,2024-10-29,19:00,2024-10-29,20:30,"""남부터미널역"""
150227,"[세종문화회관] 제3회 수수성악회 정기연주회 [베르디, 푸치니의 숨겨진 여인]",세종체임버홀,2024-10-29,19:30,2024-10-29,,"""광화문역"", ""경복궁역"""
150216,[마포문화재단] 제9회 M 클래식 축제 - 보헤미아의 숲에서 Ⅴ [아시아 피아노 트리오],마포아트센터 플레이맥,2024-10-29,19:30,2024-10-29,,"""대흥역"", ""이대입구역"""
150673,"[세종뮤지엄갤러리] 최혜인 기획초대전 [온기, 살아있는 것들을 위한]",세종대학교 대양AI센터 지하2층 세종뮤지엄갤러리,2024-10-30,09:30,2024-11-10,17:00,"""어린이대공원역"""
150710,2024 시각예술지원사업 창작지원사업 10인전 [나만의 언어는 기계에 집어넣으면 무조건 빨간 불이 뜬다],상계예술마당,2024-10-30,10:00,2024-11-08,18:00,"""노원역"""
150438,2024 The Art Plaza,"IBK기업은행 본점 로비 및 선큰가든, 지하 아케이드 등 을지로 일대",2024-10-30,11:00,2024-11-03,19:00,
150045,광화문 하늘을 25색 문화로 물들이는 [2024 서울 문화원 축제 한마당],광화문광장 육조마당,2024-10-30,13:00,2024-10-30,18:00,"""경복궁역"", ""광화문역"""
150301,[문화가 흐르는 서울광장] 10월 30일 특별공연 안내,서울광장 상설무대,2024-10-30,18:30,2024-10-30,20:30,"""시청역"""
150291,[세종문화회관] 플라르플루트앙상블 15회 정기연주회,꿈의숲아트센터 콘서트홀,2024-10-30,19:30,2024-10-30,,
150230,[양천문화재단] 2024 월간뮤지크 육중완밴드 공연,양천문화회관 대극장,2024-10-30,19:30,2024-10-30,,"""양천구청역"""
150228,[세종문화회관] 오현정의 Piano Spirit XII,세종체임버홀,2024-10-30,19:30,2024-10-30,,"""광화문역"", ""경복궁역"""
149665,[세종문화회관] LOVE and DREAM,세종문화회관 대극장,2024-10-30,19:30,2024-10-30,,"""광화문역"", ""경복궁역"""
149577,[강북문화재단] 김준수와 함께하는 국악 콘서트,강북문화예술회관 강북소나무홀,2024-10-30,19:30,2024-10-30,,"""수유역"""
150357,[시립청소년미디어센터]제24회 KYMF대한민국청소년미디어대전 사진 전시회,청계천 광교갤러리,2024-10-31,,2024-11-06,,"""종각역"""
150562,[성동문화재단] 그리美 5회전시,소월아트홀 1층 소월전시실,2024-10-31,10:00,2024-11-04,18:00,"""왕십리역"""
150755,[강서문화원] 제미영 개인전 [다정한 풍경],겸제정선미술관 제2기획전시실,2024-10-31,10:00,2024-11-24,18:00,"""양천향교역"", ""발산역"""
150754,[강서문화원] 박경묵 개인전 [묵암전도(默巖全圖)],겸재정선미술관 제1전시실,2024-10-31,10:00,2024-11-24,18:00,"""양천향교역"", ""발산역"""
150085,[서울공예박물관] 손으로 빚어낸 팔레트,서울공예박물관 전시2동 공예아카이브실,2024-10-31,10:00,2025-05-02,18:00,"""안국역"""
150511,2024우리아트스쿨 전시회 [우리가 걷는 길],MGFS100갤러리,2024-10-31,10:30,2024-11-05,19:00,
150441,[세종문화회관] 제 19회 서울기독대학교 휴먼힐링예술학부 음악 정기연주회,꿈의숲 콘서트홀,2024-10-31,18:00,2024-10-31,,
150132,[세종문화회관] 웅산 ALL THAT JAZZ,세종대극장,2024-10-31,19:30,2024-10-31,,"""광화문역"", ""경복궁역"""
149521,[살롱클래식] 홍의연 바이올린 독주회,라율아트홀(서울 서초구 반포대로 20 정주빌딩 2층),2024-10-31,19:30,2024-10-31,,"""남부터미널역"""
149357,[서초문화재단] 서리풀 재즈 페스타 [CLAZZ Concert],반포심산아트홀,2024-10-31,19:30,2024-10-31,,
149890,국립무용단 [2024 안무가 프로젝트],국립극장 달오름,2024-10-31,19:30,2024-11-03,15:00,"""동대입구역"""
144998,"[세종문화회관] 국수호, 김재덕의 사계",세종M씨어터,2024-10-31,19:30,2024-11-03,15:00,"""광화문역"", ""경복궁역"""
149941,[세종문화회관] 김성녀의 뮤지컬모노드라마 [벽 속의 요정],세종S씨어터,2024-10-31,19:30,2024-11-10,15:00,"""광화문역"", ""경복궁역"""
150635,2024 문화가 흐르는 서울광장 11월,서울광장,2024-11-01,,2024-11-08,,"""시청역"""
150742,[도봉문화재단] 함석헌기념관 씨알갤러리 7차 전시,함석헌기념관 씨알갤러리,2024-11-01,09:00,2024-11-15,18:00,"""쌍문역"""
151172,[은평구립도서관] 11월 지은이를 찾아서,은평구립도서관 1층 종합자료실 및 지하 1층 모니터,2024-11-01,09:00,2024-11-30,22:00,"""연신내역"""
151168,[은평구립도서관] 11월 빅데이터 책을 읽다,은평구립도서관 1층 복도 및 종합자료실 미디어월,2024-11-01,09:00,2024-11-30,22:00,"""연신내역"""
151148,[은평구립도서관] 전시_11월 신간을 달리는 은평,은평구립도서관 1층 복도 및 종합자료실 미디어월,2024-11-01,09:00,2024-11-30,22:00,"""연신내역"""
151147,[은평구립도서관] 전시_이달의 직업 - 지식재산 전문가,은평구립도서관 1층 종합자료실 및 지하 1층 모니터,2024-11-01,09:00,2024-11-30,22:00,"""연신내역"""
150737,[관악문화재단] 유재하 특별 전시 [가리워진 길],관악아트홀 전시실,2024-11-01,10:00,2024-11-16,18:00,"""서울대입구역"", ""신림역"""
150728,"황학정국궁전시관 기획전시 [금빛 명중, 전설을 쏘다]",황학정국궁전시관 (서울 종로구 사직로9길 15-32),2024-11-01,10:00,2024-12-20,17:00,"""경복궁역"""
150461,[돈의문박물관마을] 미디어파사드 프로젝트 [Let's play!] 展,돈의문박물관마을 미디어파사드,2024-11-01,10:00,2025-01-31,21:00,"""서대문역"""
150466,[서울기록원] 어린이 기록체험실 [꼬불꼬불 기록 탐험],서울기록원 2층 제3전시실,2024-11-01,10:00,2026-09-27,17:00,"""불광역"""
150774,[서울아트책보고] 공중 만화탕,서울아트책보고 아트보고 갤러리,2024-11-01,11:00,2025-03-02,20:00,"""구일역"""
150040,제2회 월드판소리페스티벌,서울 남산골 한옥마을,2024-11-01,13:00,2024-11-03,18:00,"""충무로역"""
150122,[금천문화재단] 금천마을활력소 어울샘 생활문화축제 [어울씨구나],금천마을활력소 어울샘,2024-11-01,18:00,2024-11-02,22:00,"""금천구청역"""
150557,[세종문화회관] 서울사대부고선농합창단 정기연주회,꿈의숲아트센터 콘서트홀,2024-11-01,19:00,2024-11-01,,
150502,[서울문화의 밤] 버스킹라이브(J앙상블&포엣),서울공예박물관 야외 잔디마당,2024-11-01,19:00,2024-11-01,21:00,"""안국역"""
150235,제5회 장난감음악제,"11월 1,2일 노원구 성민아트홀/ 11월 3일 서초구 샤론아트홀",2024-11-01,19:00,2024-11-03,17:00,"""서초역"""
150538,2024년 용산구 공연장 상주단체지원사업 [영화 속 클래식],용산아트홀 대극장 미르,2024-11-01,19:30,2024-11-01,,"""녹사평역"""
150423,[살롱클래식] 스트링 듀오의 밤,라율아트홀,2024-11-01,19:30,2024-11-01,,"""남부터미널역"""
150257,[서울남산국악당] 청년공동기획 조용진 · 황태인 [조금만 바꿔볼까?],서울남산국악당 크라운해태홀,2024-11-01,19:30,2024-11-02,15:00,"""충무로역"""
150135,"[세종문화회관] 노래는 맛있게, 표정은 밝게, 마음은 즐겁게 Ⅱ",세종체임버홀,2024-11-01,19:30,2024-11-02,17:00,"""광화문역"", ""경복궁역"""
150503,2024년 야간 공연 관람권_[카운팅],선돌극장,2024-11-01,20:00,2024-11-01,,"""혜화역"""
150053,[충무아트센터] 뮤지컬 콘서트 [히즈피아노 온 브로드웨이],충무아트센터 중극장 블랙,2024-11-01,20:00,2024-11-03,15:00,"""신당역"", ""동대문역"""
150217,2024 대한민국 합창축제 Korea Harmony Festa,여의도 KBS홀,2024-11-02,05:00,2024-11-02,,"""여의도역"", ""국회의사당역"""
150537,2024년 남산둘레길 가을소풍 개최!,남산야외식물원 및 남산둘레길 일대,2024-11-02,10:00,2024-11-03,16:00,
149902,제1회 꿈의숲 단풍문화축제,북서울꿈의숲 야외무대,2024-11-02,10:30,2024-11-02,17:00,"""월계역"", ""석계역"""
150596,[성동문화재단] 2024 성동예술정원 '아트마켓' & 청춘 버스킹 in 성동 공연,소월아트홀 광장,2024-11-02,11:00,2024-11-02,14:00,"""왕십리역"""
149932,[영등포문화재단] 2024 서울인형극제 영등포아트홀 기획공연 [그림자극 랑랑별때때롱],영등포아트홀,2024-11-02,11:00,2024-11-02,14:00,"""영등포구청역"""
150478,[돈의문박물관마을] 2024 두레미마켓 : 전국 두레 자랑,돈의문박물관마을 마을마당,2024-11-02,12:00,2024-11-03,17:00,"""서대문역"""
149427,2024 관악 도림천 생태계 런웨이,서울 관악구 도림천 수변무대 일대,2024-11-02,13:00,2024-11-02,19:00,
150536,[매헌시민의숲] 2024 매헌시민의숲 가을축제,매헌시민의숲 야외예식장,2024-11-02,13:00,2024-11-03,18:00,"""양재시민의숲역"""
150556,[서울역사박물관] 제4회 박물관 토요음악회,서울역사박물관 1층 로비,2024-11-02,14:00,2024-11-02,,"""광화문역"", ""서대문역"""
150059,[종로문화재단] 2024년 종로구립 궁중무용단 정기공연,창경궁 환경전,2024-11-02,14:00,2024-11-02,17:00,"""혜화역"""
149983,[노원문화재단] 2024 노원어린이극장 기획공연 [페페의 꿈],노원어린이극장,2024-11-02,14:00,2024-11-02,17:00,"""노원역"""
149346,[강동문화재단] 마비노기 자라섬재즈빅밴드 LIVE,대극장 한강,2024-11-02,14:00,2024-11-02,19:00,
149952,[마포문화재단] 마포가을 와글와글 - 발레 [피터팬],마포아트센터 아트홀맥,2024-11-02,14:00,2024-11-03,17:00,"""대흥역"", ""이대입구역"""
150667,2024년 종로구립소년소녀합창단 정기연주회 [세상에서 가장 아름다운 이름 엄마],아이들극장(서울 종로구 성균관로 91),2024-11-02,15:00,2024-11-02,16:30,"""한성대입구역"", ""혜화역"""
150420,수도토요음악회 [오페라카니발 . 김주택X조병익X박회림],수도중앙교회본당,2024-11-02,16:00,2024-11-02,17:30,"""가오리역"", ""19민주묘지역"", ""수유역"""
149994,[살롱클래식] 석유리 오보에 리사이틀,라율아트홀,2024-11-02,17:00,2024-11-02,,"""남부터미널역"""
150136,[세종문화회관] 2024 이승철 콘서트 [오케스트락2] 서울공연,세종대극장,2024-11-02,17:00,2024-11-03,16:00,"""광화문역"", ""경복궁역"""
150070,[서울돈화문국악당] 서울소리:잡가雜歌,서울돈화문국악당,2024-11-02,17:00,2024-11-10,,"""안국역"""
150442,[세종문화회관] 경희대학교 합창단 GLEE OB 제8회 정기연주회 [Morning Has Broken],꿈의숲아트센터 콘서트홀,2024-11-02,18:00,2024-11-02,,
150656,"[서울생활문화센터 체부] 시민이 만드는 시민의 음악 축제, [2024 서울시민음악제] 개최!",체부홀 등,2024-11-03,,2024-11-30,,"""경복궁역"""
150553,[관악문화재단] 2024 문화취약계층을 위한 찾아가는 공연장 [관광버스 대잔치],관악산 으뜸공원,2024-11-03,13:00,2024-11-03,17:00,
150024,로데아트센터 개관시리즈 Ⅳ [보로메오 스트링 콰르텟 콘서트],로데아트센터 콘서트홀,2024-11-03,14:00,2024-11-03,,"""남부터미널역"""
150721,노원즐거운콘서트x찾아가는 버스킹_11월,화랑대 철도공원 / 당현천 바닥분수 / 혜성여자고등학교 / 노원구청 로비,2024-11-03,15:00,2024-11-28,17:00,
150308,[성동문화재단] 강재훈 트리오,성수아트홀,2024-11-03,16:30,2024-11-03,,"""뚝섬역"""
150325,[세종문화회관] Pathos Vocal Ensemble Opera Galla Concert,꿈의숲 콘서트홀,2024-11-03,19:00,2024-11-03,,
150170,[강북문화재단] 세계양금축제 in 서울,강북문화예술회관 강북소나무홀 외,2024-11-04,,2024-11-08,,"""수유역"""
150674,[중구문화재단] 월요극장 7 - 히즈피아노 온 브로드웨이,충무아트센터 중극장 블랙,2024-11-04,19:00,2024-11-04,,"""신당역"", ""동대문역"""
150426,[딜레탄토] 변이언 하프시코드 독주회,라율아트홀,2024-11-04,19:30,2024-11-04,,"""남부터미널역"""
150282,[세종문화회관] 김지선 바이올린 독주회,세종체임버홀,2024-11-04,19:30,2024-11-04,,"""광화문역"", ""경복궁역"""
150347,제5회 여주인공 페스티벌,미마지아트센터 물빛극장,2024-11-04,19:30,2024-12-15,15:00,"""혜화역"""
150800,"[서울역사박물관] 보이드를 통한 서울 읽기, [서울의 작은 산] 展",서울역사박물관 로비전시실,2024-11-05,09:00,2025-02-09,18:00,"""광화문역"", ""서대문역"""
150801,"[청계천박물관] 그때, 이곳의 기록-청계천 판자촌",청계천박물관 기획전시실,2024-11-05,09:00,2025-03-30,18:00,"""제기역"", ""왕십리역"", ""상왕십리역"", ""용두역"""
150643,[성동문화재단] 디지털 회화 in 성수,성수 아뜰리에,2024-11-05,10:00,2024-11-09,18:00,
150794,[운현궁] 2024 기획전시 [단청 복(福)을 전하다],운현궁 기획전시실,2024-11-05,10:00,2024-11-10,17:00,"""안국역"""
150142,[서울디자인재단] 오픈큐레이팅 vol.35 [칼레이도] 展,DDP 갤러리문,2024-11-05,10:00,2024-12-08,20:00,"""동대문역사문화공원역"""
150669,[성북문화재단 아리랑시네센터] SAC on Screen 오페라 [마술피리] 상영,아리랑시네센터 2관,2024-11-05,19:00,2024-11-05,,"""정릉역"""
150278,[세종문화회관] 2024홍난파가곡제,세종대극장,2024-11-05,19:00,2024-11-05,,"""광화문역"", ""경복궁역"""
150368,[서초문화재단] 제 14회 서초구립여성합창단 정기연주회,반포심산아트홀,2024-11-05,19:30,2024-11-05,,
150336,[세종문화회관] 제3회 대한음악예술과비평학회 정기연주회 헤겔과 음악,세종체임버홀,2024-11-05,19:30,2024-11-05,,"""광화문역"", ""경복궁역"""
150110,[노들섬] 라이브하우스_뜻밖의 토크콘서트 [4th. 이희문 경기소리꾼],노들섬 라이브하우스,2024-11-05,19:30,2024-11-05,,"""용산역"", ""신용산역"", ""노들역"""
149943,[마포문화재단]  2024 꼬레아 리듬터치 三. 첼로가야금 [2.0] 콘서트,마포아트센터 플레이맥,2024-11-05,20:00,2024-11-05,,"""대흥역"", ""이대입구역"""
150791,"[세종뮤지엄갤러리] 보리, 생명의 씨앗 - 송계 박영대 기획초대전",세종대학교 대양AI센터 지하1층 세종뮤지엄갤러리,2024-11-06,09:30,2024-11-17,17:00,"""어린이대공원역"""
150645,[성동문화재단] 예술누림 : 우리들의 이야기,소월아트홀 1층 소월전시실,2024-11-06,10:00,2024-11-09,18:00,"""왕십리역"""
150548,[중랑문화재단] 연희집단 The 광대 [나는 광대 : 당신은 어떤 광대인가요?],중랑아트센터 제1전시실,2024-11-06,10:00,2024-11-09,18:00,"""망우역"""
150640,[마포문화재단] 생활문화예술 활성화 사업 [2024 꿈의전시 : 공동기획전시 - 모두의 일상],마포아트센터 갤러리맥,2024-11-06,10:00,2024-11-23,18:00,"""대흥역"", ""이대입구역"""
153939,[중랑문화재단] 실감미디어로 보는 그림책 [수박 수영장],서울 중랑구 망우로 353 이노시티 C동 B2F 중랑아트센터,2024-11-06,10:00,2025-09-06,17:30,"""망우역"""
150649,금강산 [이향지 사진전],갤러리 인덱스,2024-11-06,11:00,2024-11-11,18:00,"""안국역"", ""종각역"""
150193,[서초문화재단] 서리풀 오후의 실내악 [바이올린 연가],반포심산아트홀,2024-11-06,15:00,2024-11-06,,
150813,서울연극센터 프로젝트 가을 [리플레이(Re; Play)],서울연극센터 1층 라운지(종로구 대명길 3),2024-11-06,18:00,2024-11-29,,"""혜화역"""
150327,[세종문화회관] 슈베르트와 함께하는 낭만의 정원,꿈의숲 콘서트홀,2024-11-06,19:00,2024-11-06,,
150499,[세종문화회관] 카프카의 [변신]으로 만나는 316앙상블 음악극 시리즈 Ⅱ,세종체임버홀,2024-11-06,19:30,2024-11-06,,"""광화문역"", ""경복궁역"""
150569,제 14회 2인무 페스티벌,대학로 성균소극장,2024-11-06,19:30,2024-12-01,16:00,"""혜화역"""
150254,[종로문화재단] 창작국악뮤지컬 [반쪽이의 대모험],종로 아이들극장,2024-11-07,,2024-11-10,,"""한성대입구역"", ""혜화역"""
150871,[강남문화재단] 2024년 강남문화재단 회원 작품 전시회,역삼1동복합문화센터 1층 전시실,2024-11-07,10:00,2024-11-13,18:00,"""강남역"", ""역삼역"""
150475,[돈의문박물관마을] 2024서울문화예술교육지원사업 [사진it수다] 프로그램 결과전시회 [사진X수다]展,"돈의문박물관마을 돈의문 스튜디오, 시민 갤러리",2024-11-07,10:00,2024-11-24,19:00,"""서대문역"""
149956,"[은평역사한옥박물관] Blue, Hidden nature",삼각산금암미술관 기획전시실,2024-11-07,10:00,2024-12-08,18:00,"""연신내역"", ""구파발역"""
150000,[강동문화재단] #우리의 순간-35개의 풍경展,강동아트센터 아트랑 #1~#2(1~2층),2024-11-07,10:00,2024-12-15,18:00,"""고덕역"""
150123,[강남문화재단] 제171회 강남마티네콘서트 [엘가vs드보르작],광림아트센터 장천홀,2024-11-07,11:00,2024-11-07,,"""압구정역"""
150744,잠시 안녕! 서울야외도서관 [책읽는 서울광장],서울광장 상설무대 및 광장,2024-11-07,11:00,2024-11-09,18:00,"""시청역"""
150747,잠시 안녕! 서울야외도서관 [책읽는 맑은냇가],청계광장,2024-11-07,11:00,2024-11-10,18:00,"""종각역"""
150619,[서울문화재단] 제3회 서울융합예술페스티벌 언폴드엑스(Unfold X) 2024 《2084: 스페이스 오디세이(A Space Odyssey)》,문화역서울284,2024-11-07,11:00,2024-11-30,19:00,"""서울역"""
149421,서울융합예술페스티벌 '언폴드엑스(Unfold X) 2024',문화역서울284,2024-11-07,11:00,2024-11-30,19:00,"""서울역"""
150666,2024년 종로구립어르신합창단 정기연주회,"새문안교회 언더우드홀(서울 종로구 새문안로 79, 지하2층)",2024-11-07,19:00,2024-11-07,19:00,
150567,[강남문화재단] 제990회 목요예술무대 오페라뮤지컬 [연애의 기술],강남씨어터 (역삼1동복합문화센터 3층),2024-11-07,19:00,2024-11-07,,"""강남역"", ""역삼역"""
150061,[종로문화재단] 2024년 종로구립어르신합창단 정기연주회,새문안교회 언더우드홀,2024-11-07,19:00,2024-11-07,20:00,
150489,[세종문화회관] 가을 바람꽃 향연,꿈의숲 콘서트홀,2024-11-07,19:30,2024-11-07,,
150392,[세종문화회관] 미래악회 제49회 작품발표회,세종체임버홀,2024-11-07,19:30,2024-11-07,,"""광화문역"", ""경복궁역"""
150319,[서초문화재단] 서리풀 무반주 시리즈 [바흐-잊혀진 소리의 재발견],반포심산아트홀,2024-11-07,19:30,2024-11-07,,
150163,[구로문화재단] 보이첵,구로아트밸리예술극장,2024-11-07,19:30,2024-11-17,16:00,"""대림역"", ""신도림역"", ""구로역"""
150793,2024 서울미식주간,노들섬 및 서울 전역,2024-11-08,,2024-11-14,,"""용산역"", ""신용산역"", ""노들역"""
150443,"[한성백제박물관] 2024년 가을 특별전 [백제人: 죽은 자의 이야기, 산 자의 해석]",한성백제박물관 기획전시실,2024-11-08,09:00,2025-02-02,19:00,"""한성백제역"", ""몽촌토성역"", ""올림픽공원역"""
150697,[서울생활사박물관] 서울 가족 삼대의 결혼이야기 展,서울생활사박물관 기획전시실,2024-11-08,09:00,2025-03-30,18:00,"""태릉입구역"""
150746,잠시 안녕! 서울야외도서관 [광화문 책마당],광화문광장 육조마당,2024-11-08,11:00,2024-11-10,18:00,"""경복궁역"", ""광화문역"""
150378,[성북문화재단] 성북 메모리워크: Q로부터 [공연],정릉동 산일경로당-솔샘교,2024-11-08,13:00,2024-11-09,13:50,
150462,"[종로문화재단] 2024 창신마을축제 창신을 잇다, 창신과 잇다","창신소통공작소, 산마루놀이터, 창삼주민공원",2024-11-08,16:00,2024-11-09,20:00,"""동대문역"""
150505,2024년 야간 공연 관람권_[회수조],꿈의숲 퍼포먼스홀,2024-11-08,19:30,2024-11-08,,
149981,[노원문화재단] 2024 인문학북콘서트 [인지하지 못했던 사사로운 것들] 2회차 혼자가 체질,노원구민의전당 대강당,2024-11-08,19:30,2024-11-08,,"""중계역"""
150598,2024년 야간 공연 관람권_[경종수정실록],대학로 TOM(티오엠) 1관,2024-11-08,20:00,2024-11-08,,
149998,[강동문화재단] 디토 오케스트라 정기 연주회: 톡톡 클래식 [MOZART],대극장 한강,2024-11-08,20:00,2024-11-08,,"""고덕역"""
150668,2024 종로 옛 사진전 [옷장 속 사진첩],서울노인복지센터 탑골미술관,2024-11-09,10:00,2024-11-22,18:00,"""안국역"""
150925,[돈의문박물관마을] 2024 문화예술교육지원사업 예술누림 [나 서는 사진] 프로그램 결과전시 [나 서는 사진]展,돈의문박물관마을 돈의문 스튜디오,2024-11-09,10:00,2024-11-24,19:00,"""서대문역"""
150675,[청년예술 창작지원사업 선정작] Tact to Tact,신촌문화발전소 1층,2024-11-09,10:00,2024-11-30,19:00,"""신촌역"""
150650,2024 서울 미디어아트의 날 Emotions of Youth - 청년의 마음 예술로 색칠하다,"아트스탠드, 소셜다이닝",2024-11-09,11:00,2024-11-10,18:00,"""서울숲역"""
149547,[강동문화재단] 국립현대무용단 [구두점의 나라에서],소극장 드림,2024-11-09,14:00,2024-11-10,18:00,"""고덕역"""
150797,[서울생활사박물관] 국악과 함께하는 가을음악회,서울생활사박물관 3층 테라스,2024-11-09,15:00,2024-11-09,,"""태릉입구역"""
150713,2024 지역아동센터 아동청소년 뮤지컬 공연 [마이마더],"동덕여자대학교 백주년기념관 1층, 대공연장",2024-11-09,15:00,2024-11-09,17:00,
150701,[서울생활사박물관] 국악과 함께하는 가을음악회,서울생활사박물관 3층 테라스,2024-11-09,15:00,2024-11-09,,"""태릉입구역"""
150882,[중구문화재단] MUSIC PARADE : 가을곁에 서소문,서소문성지 역사박물관 콘솔레이션홀 (서울시 중구 칠패로 5),2024-11-09,17:00,2024-11-09,18:00,"""충정로역"", ""서울역"", ""서대문역"""
150571,[서울남산국악당] 청년공동기획 상자루 [플러그 인 남산],서울남산국악당 크라운해태홀,2024-11-09,17:00,2024-11-09,,"""충무로역"""
150523,[마포문화재단] 마포구립소년소녀합창단 창단 20주년 기념 정기연주회 [스물],마포아트센터 아트홀맥,2024-11-09,17:00,2024-11-09,,"""대흥역"", ""이대입구역"""
150427,[딜레탄토] 바로크 속 아름다운 영혼들,라율아트홀,2024-11-09,17:00,2024-11-09,,"""남부터미널역"""
150663,[성동문화재단] 오페라 [사랑의 묘약],소월아트홀,2024-11-09,17:00,2024-11-10,15:00,"""왕십리역"""
150359,[성동문화재단] 오페라 [사랑의 묘약],소월아트홀 (월요일 휴관),2024-11-09,17:00,2024-11-10,15:00,"""왕십리역"""
150843,[관악문화재단] 제35th cj`유재하음악경연대회 본선 경연,관악아트홀,2024-11-09,17:30,2024-11-09,,"""서울대입구역"", ""신림역"""
150508,[세종문화회관] 그린필오케스트라 정기연주회,꿈의숲아트센터 콘서트홀,2024-11-09,18:00,2024-11-09,,
150231,[세종문화회관] 2024 최유리 콘서트 : 우리의 언어,세종대극장,2024-11-09,18:00,2024-11-10,17:00,"""광화문역"", ""경복궁역"""
150685,"주연희의 춤 - 한영숙류 이애주 춤의 기억 '삶의 몸짓, 완판 승무'",한국문화의집 KOUS,2024-11-09,18:30,2024-11-09,20:00,"""삼성역"""
150688,2024 혜화동1번지 동인 페스티벌 '장르 대축제' 열린 연극회 : 오픈 오케스트라 쇼,혜화동1번지,2024-11-09,20:00,2024-11-17,16:00,"""혜화역"""
150711,[노원문화재단] 2024 찾아가는 오케스트라,광운대 노천극장,2024-11-10,15:00,2024-11-10,,"""광운대역"", ""석계역"""
150766,[영등포문화재단] 2024 영등포청소년챔버오케스트라 네번째 정기연주회 [가을밤음악회],영등포아트홀,2024-11-10,17:00,2024-11-10,,"""영등포구청역"""
150566,[평화문화진지] 컬러풀 랩소디: 잼 위드 오디언스,BUNKER 1-1 씨어터,2024-11-10,17:00,2024-11-10,19:00,"""도봉산역"""
150103,제1회 대한민국 전통예술 대제전,충무아트센터(중극장)블랙,2024-11-10,17:00,2024-11-10,19:00,"""신당역"", ""동대문역"""
150581,[세종문화회관] 疾走(질주) : O.nof X 슈드,꿈의숲아트센터 콘서트홀,2024-11-10,18:00,2024-11-10,,
151389,[관악구청] 제4회 관악 별빛 산책,별빛내린천 및 수변테라스 일대,2024-11-11,,2025-02-09,,
150960,"[마포구립서강도서관] 11월-12월 특별전시 [천천히 오래오래, 한강]",마포구립서강도서관 5층 종합자료실 및 로비,2024-11-11,09:00,2024-12-30,22:00,"""광흥창역"""
150939,[성동문화재단] 예술로 떠나는 그림책 감정여행,소월아트홀 1층 소월전시실,2024-11-11,10:00,2024-11-16,18:00,"""왕십리역"""
150338,[세종문화회관] 이화쳄버오케스트라 제23회 정기연주회,세종체임버홀,2024-11-11,19:30,2024-11-11,,"""광화문역"", ""경복궁역"""
150906,[세종문화회관] 연극 [퉁소소리],세종문화회관 세종M씨어터,2024-11-11,19:30,2024-11-27,15:00,"""광화문역"", ""경복궁역"""
151230,"[구립구산동도서관마을] 만남이 계속되는 지구마을, 첫 번째 이야기 : 네팔",구산동도서관마을 2층 갤러리,2024-11-12,09:00,2024-11-30,22:00,"""구산역"""
150798,[성동문화재단] 생활예술 활성화 프로젝트 [메모리아(MEMORIA) 작품 전시회],갤러리 허브,2024-11-12,10:00,2024-11-16,18:00,"""왕십리역"""
150905,[운현궁] 2024 기획전시 [古;Objet뎐(고브제전)],운현궁 기획전시실,2024-11-12,10:00,2024-11-17,17:00,"""안국역"""
150799,"[성동문화재단] 나에게 편안함을 주는 색, 시간 그리고 공간",성수 아뜰리에,2024-11-12,10:00,2024-11-23,18:00,
150827,[세종문화회관] 2024 세종미술관 기획전시 [판화 오디세이],"세종문화회관 미술관 1관, 2관",2024-11-12,10:00,2025-01-05,19:00,"""광화문역"", ""경복궁역"""
150283,[세종문화회관] 바리톤 권용만 독창회,세종체임버홀,2024-11-12,19:30,2024-11-12,,"""광화문역"", ""경복궁역"""
150258,[서울돈화문국악당] 받은 노래 전한 노래Ⅱ 김윤서,서울돈화문국악당,2024-11-12,19:30,2024-11-12,,"""안국역"""
148179,"2024 카즈미 타테이시 트리오 내한공연-지브리, 재즈를 만나다-(서울 마포)",마포아트센터 아트홀 맥,2024-11-12,19:30,2024-11-12,,"""대흥역"", ""이대입구역"""
150982,[세종뮤지엄갤러리] 신동수 기획초대전,세종대학교 대양AI센터 지하2층 세종뮤지엄갤러리,2024-11-13,09:30,2024-11-24,17:00,"""어린이대공원역"""
150934,[노화랑] 방앤리 [카나리아 배포: 모든 거짓말에 대한 증명],"노화랑 1층,2층",2024-11-13,10:00,2024-12-02,18:00,"""안국역"""
151157,유의정 개인전 [The 백자],갤러리 지우헌,2024-11-13,10:30,2024-12-21,18:30,"""안국역"""
150953,한나 허 개인전 《한나 허: 8》,두산아트센터 두산갤러리,2024-11-13,11:00,2024-12-21,19:00,"""종로5가역"""
150068,[금천문화재단] 청년 대상 공공프로그램 [귀명창 프로젝트],금천구립가산도서관,2024-11-13,19:00,2024-11-27,,"""구로디지털단지역"""
150753,[성동문화재단] 2024 이소선합창단 정기연주회 - 상한 영혼을 위하여,소월아트홀,2024-11-13,19:30,2024-11-13,,"""왕십리역"""
150340,[마포문화재단] 제9회 M 클래식 축제 -  교향악 시리즈 Ⅲ [네 남자 이야기],마포아트센터 아트홀맥,2024-11-13,19:30,2024-11-13,,"""대흥역"", ""이대입구역"""
